England  UK,286,Chesterfield,17/06/2018,17/06/2018 16:20:47,17/06/2018 19:27:28,11201,17/06/2018 17:04:08,17/06/2018 17:38:31,17/06/2018 17:46:26,17/06/2018 17:51:05,279,17/06/2018 17:53:20,17/06/2018 17:56:22,182,D2.4.50
Wales  UK,287,Llandudno,17/06/2018,17/06/2018 15:46:53,17/06/2018 16:54:45,4072,17/06/2018 16:20:47,17/06/2018 16:37:04,17/06/2018 16:40:29,17/06/2018 16:44:58,269,17/06/2018 16:45:16,17/06/2018 16:48:01,165,D2.4.50
England  UK,288,Erdington,17/06/2018,17/06/2018 16:06:42,17/06/2018 17:01:52,3310,17/06/2018 16:36:36,17/06/2018 16:49:44,17/06/2018 16:52:29,17/06/2018 16:55:48,199,17/06/2018 16:56:06,17/06/2018 16:57:48,102,D2.4.50
England  UK,289,Plymstock,17/06/2018,17/06/2018 17:50:21,17/06/2018 20:30:19,9598,17/06/2018 18:11:13,17/06/2018 19:16:20,17/06/2018 19:24:25,17/06/2018 19:30:29,364,17/06/2018 19:31:46,17/06/2018 19:37:52,366,D2.4.50
England  UK,290,Hounslow,17/06/2018,17/06/2018 17:22:03,17/06/2018 18:43:54,4911,17/06/2018 17:51:06,17/06/2018 18:15:34,17/06/2018 18:21:09,17/06/2018 18:25:39,270,17/06/2018 18:26:35,17/06/2018 18:29:28,173,D2.4.50
England  UK,291,Ellesmere Port,17/06/2018,17/06/2018 17:12:01,0,0,17/06/2018 17:32:59,0,17/06/2018 17:37:44,17/06/2018 17:42:54,310,0,0,0,D2.4.50
England  UK,292,Bromley,17/06/2018,17/06/2018 17:28:30,17/06/2018 19:21:34,6784,17/06/2018 18:07:39,17/06/2018 18:33:50,17/06/2018 18:40:15,17/06/2018 18:45:08,293,17/06/2018 18:45:25,17/06/2018 18:48:21,176,D2.4.50
England  UK,294,Crossgates,17/06/2018,17/06/2018 16:15:01,17/06/2018 17:53:28,5907,17/06/2018 17:03:26,17/06/2018 17:29:05,17/06/2018 17:35:00,17/06/2018 17:39:19,259,17/06/2018 17:40:28,17/06/2018 17:43:05,157,D2.4.50
England  UK,295,West Ealing,17/06/2018,17/06/2018 17:19:22,17/06/2018 18:25:10,3948,17/06/2018 17:40:19,17/06/2018 17:50:16,17/06/2018 17:52:51,17/06/2018 17:56:50,239,17/06/2018 17:57:03,17/06/2018 17:59:31,148,D2.4.50
England  UK,296,Chichester,17/06/2018,17/06/2018 16:27:56,17/06/2018 17:39:34,4298,17/06/2018 16:50:51,17/06/2018 17:07:21,17/06/2018 17:12:16,17/06/2018 17:16:50,274,17/06/2018 17:18:28,17/06/2018 17:21:17,169,D2.4.50
England  UK,297,Sutton,17/06/2018,17/06/2018 17:43:27,17/06/2018 19:15:22,5515,17/06/2018 18:20:56,17/06/2018 18:40:27,17/06/2018 18:46:12,17/06/2018 18:50:36,264,17/06/2018 18:51:32,17/06/2018 18:54:24,172,D2.4.50
Northern Ireland  UK,298,Ballymena,17/06/2018,17/06/2018 17:26:56,17/06/2018 19:04:39,5863,17/06/2018 18:05:52,17/06/2018 18:30:00,17/06/2018 18:36:45,17/06/2018 18:42:29,344,17/06/2018 18:44:33,17/06/2018 18:48:54,261,D2.4.50
England  UK,299,Harrow,17/06/2018,17/06/2018 17:45:40,17/06/2018 19:13:53,5293,17/06/2018 18:22:03,17/06/2018 18:47:26,17/06/2018 18:54:41,17/06/2018 19:00:00,319,17/06/2018 19:00:10,17/06/2018 19:04:00,230,D2.4.50
England  UK,300,Skelmersdale,17/06/2018,17/06/2018 16:22:13,17/06/2018 18:21:30,7157,17/06/2018 16:53:01,17/06/2018 17:39:09,17/06/2018 17:46:15,17/06/2018 17:52:05,350,17/06/2018 17:52:26,17/06/2018 17:58:35,369,D2.4.50
England  UK,303,Brentwood,17/06/2018,17/06/2018 16:27:05,17/06/2018 17:53:08,5163,17/06/2018 16:48:02,17/06/2018 17:04:03,17/06/2018 17:07:19,17/06/2018 17:11:47,268,17/06/2018 17:12:11,17/06/2018 17:14:50,159,D2.4.50
England  UK,304,East Ham,17/06/2018,17/06/2018 17:45:27,17/06/2018 19:50:34,7507,17/06/2018 18:06:27,17/06/2018 19:07:28,17/06/2018 19:21:24,17/06/2018 19:28:59,455,17/06/2018 19:30:13,17/06/2018 19:36:53,400,D2.4.50
England  UK,305,Dartford,17/06/2018,17/06/2018 17:48:20,17/06/2018 23:32:24,20644,17/06/2018 18:09:03,17/06/2018 20:10:05,17/06/2018 20:21:21,17/06/2018 20:31:06,585,17/06/2018 20:31:21,17/06/2018 20:39:32,491,D2.4.50
England  UK,306,Wembley,17/06/2018,17/06/2018 19:09:48,0,0,17/06/2018 19:49:40,0,17/06/2018 19:53:56,17/06/2018 19:58:29,273,0,0,0,D2.4.50
England  UK,308,Workington,17/06/2018,17/06/2018 15:55:30,17/06/2018 16:45:03,2973,17/06/2018 16:16:23,17/06/2018 16:28:38,17/06/2018 16:32:23,17/06/2018 16:37:08,285,17/06/2018 16:37:31,17/06/2018 16:40:41,190,D2.4.50
England  UK,309,Witney,17/06/2018,17/06/2018 16:29:39,17/06/2018 17:55:51,5172,17/06/2018 16:50:32,17/06/2018 17:12:48,17/06/2018 17:16:54,17/06/2018 17:20:17,203,17/06/2018 17:20:58,17/06/2018 17:22:40,102,D2.4.50
England  UK,310,Watford,17/06/2018,17/06/2018 18:43:53,17/06/2018 20:07:54,5041,17/06/2018 19:25:49,17/06/2018 19:47:19,17/06/2018 19:53:24,17/06/2018 19:57:49,265,17/06/2018 19:58:58,17/06/2018 20:01:45,167,D2.4.50
England  UK,311,Bridlington,17/06/2018,17/06/2018 16:42:33,17/06/2018 17:38:07,3334,17/06/2018 17:04:40,17/06/2018 17:20:13,17/06/2018 17:24:39,17/06/2018 17:28:42,243,17/06/2018 17:29:08,17/06/2018 17:31:41,153,D2.4.50
England  UK,312,Coalville,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
Scotland  UK,313,Coatbridge,17/06/2018,17/06/2018 16:08:47,17/06/2018 17:47:52,5945,17/06/2018 16:43:39,17/06/2018 17:01:51,17/06/2018 17:05:26,17/06/2018 17:09:45,259,17/06/2018 17:10:06,17/06/2018 17:12:55,169,D2.4.50
England  UK,314,Barnet,17/06/2018,17/06/2018 16:05:13,17/06/2018 16:48:50,2617,17/06/2018 16:26:05,17/06/2018 16:36:39,17/06/2018 16:38:34,17/06/2018 16:42:04,210,17/06/2018 16:42:15,17/06/2018 16:44:09,114,D2.4.50
England  UK,315,Bexleyheath,17/06/2018,17/06/2018 16:19:21,17/06/2018 18:43:34,8653,17/06/2018 17:01:30,17/06/2018 17:35:40,17/06/2018 17:42:46,17/06/2018 17:46:26,220,17/06/2018 17:47:19,17/06/2018 17:50:04,165,D2.4.50
England  UK,316,Newcastle0Under0Lyme,17/06/2018,17/06/2018 16:16:48,17/06/2018 17:36:57,4809,17/06/2018 16:38:55,17/06/2018 17:04:17,17/06/2018 17:10:13,17/06/2018 17:14:47,274,17/06/2018 17:15:38,17/06/2018 17:18:30,172,D2.4.50
England  UK,317,Dover,17/06/2018,17/06/2018 16:09:44,17/06/2018 17:11:58,3734,17/06/2018 16:39:57,17/06/2018 16:51:27,17/06/2018 16:54:22,17/06/2018 16:58:17,235,0,0,0,D2.4.50
England  UK,318,Crawley,17/06/2018,17/06/2018 21:34:54,17/06/2018 23:24:29,6575,17/06/2018 22:01:22,17/06/2018 22:28:47,17/06/2018 22:34:33,17/06/2018 22:38:58,265,17/06/2018 22:39:56,17/06/2018 22:42:53,177,D2.4.50
England  UK,319,Putney,17/06/2018,17/06/2018 17:18:02,0,0,17/06/2018 17:47:23,0,17/06/2018 17:48:59,17/06/2018 17:51:42,163,0,0,0,D2.4.50
Northern Ireland  UK,320,Derry City,17/06/2018,17/06/2018 18:09:16,17/06/2018 20:05:04,6948,17/06/2018 18:46:13,17/06/2018 19:08:03,17/06/2018 19:13:08,17/06/2018 19:17:31,263,17/06/2018 19:18:32,17/06/2018 19:21:20,168,D2.4.50
England  UK,321,Blyth,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
Scotland  UK,322,Clydebank,17/06/2018,17/06/2018 16:22:47,17/06/2018 17:49:12,5185,17/06/2018 16:51:38,17/06/2018 17:11:12,17/06/2018 17:16:07,17/06/2018 17:20:31,264,17/06/2018 17:20:44,17/06/2018 17:23:30,166,D2.4.50
England  UK,323,Kingston0Upon0Thames,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,324,Tunbridge Wells,17/06/2018,17/06/2018 16:15:05,17/06/2018 18:16:42,7297,17/06/2018 16:54:14,17/06/2018 17:23:13,17/06/2018 17:27:58,17/06/2018 17:32:27,269,17/06/2018 17:33:09,17/06/2018 17:35:50,161,D2.4.50
England  UK,325,Melton Mowbray,17/06/2018,17/06/2018 16:38:05,17/06/2018 18:02:25,5060,17/06/2018 17:09:01,17/06/2018 17:24:25,17/06/2018 17:28:00,17/06/2018 17:32:34,274,17/06/2018 17:32:47,17/06/2018 17:35:40,173,D2.4.50
England  UK,326,Woking,17/06/2018,17/06/2018 17:16:01,17/06/2018 18:30:35,4474,17/06/2018 17:51:21,17/06/2018 18:08:48,17/06/2018 18:13:53,17/06/2018 18:19:54,361,17/06/2018 18:20:31,17/06/2018 18:24:16,225,D2.4.50
England  UK,327,Middleton,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,328,Lichfield,17/06/2018,17/06/2018 16:13:32,17/06/2018 18:09:23,6951,17/06/2018 16:50:21,17/06/2018 17:18:52,17/06/2018 17:23:27,17/06/2018 17:27:46,259,17/06/2018 17:28:18,17/06/2018 17:31:05,167,D2.4.50
England  UK,329,Woolwich,17/06/2018,17/06/2018 17:26:48,0,0,17/06/2018 18:06:55,0,17/06/2018 18:11:41,17/06/2018 18:16:09,268,0,0,0,D2.4.50
England  UK,330,Lowestoft,17/06/2018,17/06/2018 16:14:56,17/06/2018 17:35:16,4820,17/06/2018 16:37:03,17/06/2018 16:55:27,17/06/2018 17:00:03,17/06/2018 17:04:21,258,17/06/2018 17:05:02,17/06/2018 17:07:37,155,D2.4.50
England  UK,331,Tooting,17/06/2018,17/06/2018 16:23:47,17/06/2018 17:38:14,4467,17/06/2018 16:44:41,17/06/2018 17:07:39,17/06/2018 17:10:55,17/06/2018 17:15:29,274,17/06/2018 17:16:02,17/06/2018 17:18:48,166,D2.4.50
Scotland  UK,334,Kilmarnock,17/06/2018,17/06/2018 17:54:15,17/06/2018 18:48:49,3274,17/06/2018 18:16:11,17/06/2018 18:29:42,17/06/2018 18:32:58,17/06/2018 18:37:14,256,17/06/2018 18:37:51,17/06/2018 18:40:25,154,D2.4.50
Northern Ireland  UK,335,Newry,17/06/2018,17/06/2018 18:46:57,17/06/2018 20:08:34,4897,17/06/2018 19:21:22,17/06/2018 19:43:28,17/06/2018 19:49:24,17/06/2018 19:54:08,284,17/06/2018 19:54:23,17/06/2018 19:57:14,171,D2.4.50
England  UK,337,Rochdale,17/06/2018,17/06/2018 16:43:53,17/06/2018 18:05:17,4884,17/06/2018 17:06:02,17/06/2018 17:29:58,17/06/2018 17:35:33,17/06/2018 17:39:59,266,17/06/2018 17:40:32,17/06/2018 17:43:16,164,D2.4.50
Scotland  UK,339,Elgin,17/06/2018,17/06/2018 16:08:48,17/06/2018 17:59:40,6652,17/06/2018 16:30:46,17/06/2018 16:58:08,17/06/2018 17:03:13,17/06/2018 17:07:38,265,17/06/2018 17:08:25,17/06/2018 17:11:09,164,D2.4.50
England  UK,340,Hexham,17/06/2018,17/06/2018 16:28:51,17/06/2018 18:08:32,5981,17/06/2018 16:49:27,17/06/2018 17:37:44,17/06/2018 17:44:19,17/06/2018 17:50:39,380,17/06/2018 17:51:22,17/06/2018 17:57:30,368,D2.4.50
England  UK,341,Pontefract,17/06/2018,17/06/2018 16:25:13,17/06/2018 18:05:24,6011,17/06/2018 16:45:50,17/06/2018 17:32:42,17/06/2018 17:41:38,17/06/2018 17:47:22,344,17/06/2018 17:48:06,17/06/2018 17:55:08,422,D2.4.50
England  UK,342,Buxton,17/06/2018,17/06/2018 16:16:20,17/06/2018 18:00:43,6263,17/06/2018 16:49:27,17/06/2018 17:08:47,17/06/2018 17:13:12,17/06/2018 17:17:41,269,17/06/2018 17:18:02,17/06/2018 17:20:40,158,D2.4.50
England  UK,343,Wokingham,17/06/2018,17/06/2018 16:21:53,17/06/2018 18:24:01,7328,17/06/2018 16:57:53,17/06/2018 17:20:35,17/06/2018 17:24:20,17/06/2018 17:28:49,269,17/06/2018 17:29:21,17/06/2018 17:32:46,205,D2.4.50
Scotland  UK,344,Dumfries,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,345,Sutton0In0Ashfield,17/06/2018,17/06/2018 16:16:46,17/06/2018 19:38:29,12103,17/06/2018 17:11:26,17/06/2018 17:46:25,17/06/2018 17:53:41,17/06/2018 17:58:04,263,17/06/2018 17:58:26,17/06/2018 18:01:09,163,D2.4.50
England  UK,346,Holloway,17/06/2018,17/06/2018 16:12:35,0,0,17/06/2018 16:33:11,0,17/06/2018 16:42:36,17/06/2018 16:48:46,370,0,0,0,D2.4.50
England  UK,347,Hillsborough,17/06/2018,17/06/2018 16:37:51,17/06/2018 18:45:36,7665,17/06/2018 16:59:45,17/06/2018 18:00:25,17/06/2018 18:10:11,17/06/2018 18:17:45,454,17/06/2018 18:19:28,17/06/2018 18:27:35,487,D2.4.50
England  UK,349,Ashton0Under0Lyne,17/06/2018,17/06/2018 16:16:53,17/06/2018 17:29:24,4351,17/06/2018 16:38:56,17/06/2018 16:57:40,17/06/2018 17:04:25,17/06/2018 17:09:05,280,17/06/2018 17:10:22,17/06/2018 17:13:14,172,D2.4.50
England  UK,350,Southsea,17/06/2018,17/06/2018 16:32:22,17/06/2018 17:55:59,5017,17/06/2018 16:54:18,17/06/2018 17:10:57,17/06/2018 17:16:22,17/06/2018 17:25:42,560,17/06/2018 17:25:48,17/06/2018 17:33:04,436,D2.4.50
England  UK,351,Hove,17/06/2018,17/06/2018 16:09:03,17/06/2018 17:28:15,4752,17/06/2018 16:29:59,17/06/2018 16:45:32,17/06/2018 16:49:38,17/06/2018 16:53:56,258,17/06/2018 16:54:19,17/06/2018 16:56:46,147,D2.4.50
England  UK,352,Fleet,17/06/2018,17/06/2018 16:19:18,17/06/2018 17:52:01,5563,17/06/2018 16:56:08,17/06/2018 17:24:01,17/06/2018 17:28:46,17/06/2018 17:33:15,269,17/06/2018 17:33:26,17/06/2018 17:36:06,160,D2.4.50
England  UK,353,Brixton,17/06/2018,17/06/2018 17:37:30,17/06/2018 19:20:05,6155,17/06/2018 18:12:53,17/06/2018 18:38:13,17/06/2018 18:42:58,17/06/2018 18:47:12,254,17/06/2018 18:47:26,17/06/2018 18:50:08,162,D2.4.50
England  UK,354,Northallerton,17/06/2018,17/06/2018 15:55:58,17/06/2018 17:05:09,4151,17/06/2018 16:28:56,17/06/2018 16:48:45,17/06/2018 16:52:10,17/06/2018 16:56:33,263,17/06/2018 16:57:00,17/06/2018 16:59:43,163,D2.4.50
England  UK,355,Staines,17/06/2018,17/06/2018 17:55:24,17/06/2018 20:28:36,9192,17/06/2018 18:40:50,17/06/2018 19:16:21,17/06/2018 19:21:36,17/06/2018 19:26:00,264,17/06/2018 19:26:12,17/06/2018 19:28:56,164,D2.4.50
Northern Ireland  UK,356,Portadown,17/06/2018,17/06/2018 18:32:22,17/06/2018 20:14:05,6103,17/06/2018 19:12:03,17/06/2018 19:28:45,17/06/2018 19:32:20,17/06/2018 19:36:39,259,17/06/2018 19:36:44,17/06/2018 19:39:32,168,D2.4.50
England  UK,357,Bishop Auckland,17/06/2018,17/06/2018 16:16:45,17/06/2018 17:35:37,4732,17/06/2018 16:49:30,17/06/2018 17:10:32,17/06/2018 17:16:28,17/06/2018 17:20:56,268,17/06/2018 17:21:35,17/06/2018 17:24:27,172,D2.4.50
England  UK,358,Kingsheath,17/06/2018,17/06/2018 16:23:16,17/06/2018 18:27:11,7435,17/06/2018 16:57:24,17/06/2018 17:24:32,17/06/2018 17:30:47,17/06/2018 17:35:36,289,17/06/2018 17:35:46,17/06/2018 17:38:49,183,D2.4.50
England  UK,359,Farnham,17/06/2018,17/06/2018 16:42:08,17/06/2018 17:56:36,4468,17/06/2018 17:03:14,17/06/2018 17:23:17,17/06/2018 17:26:43,17/06/2018 17:30:46,243,17/06/2018 17:30:56,17/06/2018 17:33:36,160,D2.4.50
England  UK,360,Burgess Hill,17/06/2018,17/06/2018 16:14:26,17/06/2018 17:51:03,5797,17/06/2018 16:52:56,17/06/2018 17:04:38,17/06/2018 17:08:53,17/06/2018 17:12:56,243,17/06/2018 17:13:08,17/06/2018 17:15:48,160,D2.4.50
England  UK,361,Bishops Stortford,17/06/2018,17/06/2018 16:34:28,17/06/2018 18:29:47,6919,17/06/2018 17:10:24,17/06/2018 17:32:20,17/06/2018 17:36:45,17/06/2018 17:41:19,274,17/06/2018 17:41:55,17/06/2018 17:44:48,173,D2.4.50
England  UK,362,Kingswood,17/06/2018,17/06/2018 16:17:34,17/06/2018 17:23:37,3963,17/06/2018 16:38:30,17/06/2018 17:05:34,17/06/2018 17:10:09,17/06/2018 17:14:48,279,17/06/2018 17:15:17,17/06/2018 17:18:02,165,D2.4.50
England  UK,365,Washington,17/06/2018,17/06/2018 17:28:20,17/06/2018 18:38:30,4210,17/06/2018 17:49:24,17/06/2018 18:17:33,17/06/2018 18:24:09,17/06/2018 18:28:32,263,17/06/2018 18:29:17,17/06/2018 18:32:11,174,D2.4.50
England  UK,366,Hemel Hempstead,17/06/2018,17/06/2018 18:17:08,17/06/2018 20:06:36,6568,17/06/2018 18:56:03,17/06/2018 19:21:19,17/06/2018 19:26:04,17/06/2018 19:31:03,299,17/06/2018 19:31:40,17/06/2018 19:34:26,166,D2.4.50
England  UK,367,Clapham,17/06/2018,17/06/2018 19:42:41,17/06/2018 21:06:50,5049,17/06/2018 20:04:57,17/06/2018 20:30:20,17/06/2018 20:35:36,17/06/2018 20:40:16,280,17/06/2018 20:41:11,17/06/2018 20:44:17,186,D2.4.50
England  UK,368,Stratford0Upon0Avon,17/06/2018,17/06/2018 16:23:35,17/06/2018 18:05:07,6092,17/06/2018 16:52:34,17/06/2018 17:17:01,17/06/2018 17:23:47,17/06/2018 17:28:06,259,17/06/2018 17:28:12,17/06/2018 17:31:00,168,D2.4.50
England  UK,369,Wallsend,17/06/2018,17/06/2018 16:05:30,0,0,17/06/2018 16:36:17,0,17/06/2018 16:38:03,17/06/2018 16:42:39,276,0,0,0,D2.4.50
Northern Ireland  UK,370,Bloomfield,17/06/2018,17/06/2018 18:17:17,17/06/2018 20:27:12,7795,17/06/2018 18:56:02,17/06/2018 19:29:15,17/06/2018 19:35:40,17/06/2018 19:40:09,269,17/06/2018 19:41:05,17/06/2018 19:44:15,190,D2.4.50
England  UK,371,Ashford,17/06/2018,17/06/2018 16:20:10,17/06/2018 17:52:51,5561,17/06/2018 17:02:42,17/06/2018 17:27:02,17/06/2018 17:33:38,17/06/2018 17:38:17,279,17/06/2018 17:39:20,17/06/2018 17:41:58,158,D2.4.50
Scotland  UK,372,Glenrothes,17/06/2018,17/06/2018 17:18:47,17/06/2018 19:17:25,7118,17/06/2018 17:40:43,17/06/2018 18:04:53,17/06/2018 18:10:18,17/06/2018 18:14:48,270,17/06/2018 18:15:19,17/06/2018 18:18:13,174,D2.4.50
England  UK,373,Enfield,17/06/2018,17/06/2018 17:13:11,17/06/2018 18:32:19,4748,17/06/2018 17:35:29,17/06/2018 18:10:18,17/06/2018 18:17:53,17/06/2018 18:21:37,224,17/06/2018 18:23:09,17/06/2018 18:26:08,179,D2.4.50
England  UK,374,Evesham,17/06/2018,17/06/2018 17:10:47,17/06/2018 18:49:07,5900,17/06/2018 17:31:55,17/06/2018 17:50:55,17/06/2018 17:55:30,17/06/2018 17:59:59,269,17/06/2018 18:00:17,17/06/2018 18:03:02,165,D2.4.50
England  UK,375,Blackburn0King0William,17/06/2018,17/06/2018 17:09:14,0,0,17/06/2018 18:01:09,0,17/06/2018 18:08:34,17/06/2018 18:12:23,229,0,0,0,D2.4.50
England  UK,376,Clacton on Sea,17/06/2018,17/06/2018 17:06:19,0,0,17/06/2018 17:27:09,0,17/06/2018 17:31:44,17/06/2018 17:36:17,273,0,0,0,D2.4.50
England  UK,377,Camden Town,17/06/2018,17/06/2018 18:17:31,17/06/2018 22:36:55,15564,17/06/2018 18:39:18,17/06/2018 20:17:17,17/06/2018 20:31:43,17/06/2018 20:35:38,235,17/06/2018 20:36:28,17/06/2018 20:40:32,244,D2.4.50
England  UK,379,Stratford,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,380,Guildford,17/06/2018,17/06/2018 18:09:30,17/06/2018 19:55:21,6351,17/06/2018 18:33:28,17/06/2018 19:00:10,17/06/2018 19:07:55,17/06/2018 19:12:54,299,17/06/2018 19:14:39,17/06/2018 19:18:03,204,D2.4.50
England  UK,381,Gosport,17/06/2018,17/06/2018 16:11:34,0,0,17/06/2018 16:33:27,0,17/06/2018 16:39:13,17/06/2018 16:43:36,263,0,0,0,D2.4.50
England  UK,382,Aldershot,17/06/2018,17/06/2018 17:09:21,17/06/2018 20:08:44,10763,17/06/2018 17:30:59,17/06/2018 18:33:42,17/06/2018 18:44:48,17/06/2018 18:52:48,480,17/06/2018 18:53:45,17/06/2018 19:03:36,591,D2.4.50
England  UK,386,Orpington,17/06/2018,17/06/2018 17:03:36,17/06/2018 19:56:49,10393,17/06/2018 17:25:20,17/06/2018 18:21:48,17/06/2018 18:31:24,17/06/2018 18:38:53,449,17/06/2018 18:39:44,17/06/2018 18:47:37,473,D2.4.50
England  UK,387,Lincoln,17/06/2018,17/06/2018 16:19:51,17/06/2018 18:35:05,8114,17/06/2018 16:41:54,17/06/2018 17:15:47,17/06/2018 17:23:03,17/06/2018 17:27:21,258,17/06/2018 17:28:04,17/06/2018 17:30:57,173,D2.4.50
England  UK,388,Maidenhead,17/06/2018,17/06/2018 17:10:48,17/06/2018 18:20:25,4177,17/06/2018 17:32:46,17/06/2018 17:50:52,17/06/2018 17:53:07,17/06/2018 17:55:46,159,0,0,0,D2.4.50
England  UK,389,St Neots,17/06/2018,17/06/2018 15:37:53,17/06/2018 16:42:44,3891,17/06/2018 15:58:57,17/06/2018 16:13:16,17/06/2018 16:17:01,17/06/2018 16:22:20,319,17/06/2018 16:22:25,17/06/2018 16:26:09,224,D2.4.50
England  UK,391,Crystal Peaks,17/06/2018,17/06/2018 16:37:27,17/06/2018 19:43:02,11135,17/06/2018 17:25:26,17/06/2018 18:09:45,17/06/2018 18:20:41,17/06/2018 18:25:15,274,17/06/2018 18:27:49,17/06/2018 18:30:46,177,D2.4.50
England  UK,392,Armada Way,17/06/2018,17/06/2018 18:06:08,17/06/2018 20:58:20,10332,17/06/2018 18:34:33,17/06/2018 19:25:32,17/06/2018 19:36:08,17/06/2018 19:40:47,279,17/06/2018 19:49:17,17/06/2018 19:52:21,184,D2.4.50
England  UK,394,Dorking,17/06/2018,17/06/2018 17:24:58,17/06/2018 18:38:57,4439,17/06/2018 17:55:45,17/06/2018 18:10:52,17/06/2018 18:13:47,17/06/2018 18:18:05,258,17/06/2018 18:18:22,17/06/2018 18:20:59,157,D2.4.50
England  UK,395,Haverhill,17/06/2018,17/06/2018 16:07:57,17/06/2018 16:57:49,2992,17/06/2018 16:28:52,17/06/2018 16:42:52,17/06/2018 16:45:27,17/06/2018 16:49:25,238,17/06/2018 16:49:31,17/06/2018 16:51:57,146,D2.4.50
Wales  UK,396,Barry,17/06/2018,17/06/2018 16:16:39,17/06/2018 17:47:00,5421,17/06/2018 16:51:55,17/06/2018 17:10:52,17/06/2018 17:14:07,17/06/2018 17:18:30,263,17/06/2018 17:18:55,17/06/2018 17:21:47,172,D2.4.50
Scotland  UK,397,Dunfermline High St,17/06/2018,17/06/2018 17:51:29,17/06/2018 20:29:09,9460,17/06/2018 18:39:04,17/06/2018 19:15:24,17/06/2018 19:21:40,17/06/2018 19:26:10,270,17/06/2018 19:27:05,17/06/2018 19:29:50,165,D2.4.50
Scotland  UK,398,Kirkcaldy,17/06/2018,17/06/2018 16:09:14,17/06/2018 17:22:02,4368,17/06/2018 16:43:02,17/06/2018 16:57:02,17/06/2018 17:01:37,17/06/2018 17:06:00,263,17/06/2018 17:06:14,17/06/2018 17:09:00,166,D2.4.50
England  UK,404,Bicester,17/06/2018,17/06/2018 17:14:51,17/06/2018 18:14:11,3560,17/06/2018 17:35:46,17/06/2018 17:55:57,17/06/2018 17:59:43,17/06/2018 18:04:02,259,17/06/2018 18:04:29,17/06/2018 18:07:06,157,D2.4.50
England  UK,405,Paignton,17/06/2018,17/06/2018 16:06:22,17/06/2018 16:53:30,2828,17/06/2018 16:28:29,17/06/2018 16:36:46,17/06/2018 16:40:11,17/06/2018 16:44:30,259,17/06/2018 16:44:48,17/06/2018 16:47:16,148,D2.4.50
England  UK,406,Chippenham,17/06/2018,17/06/2018 17:28:53,17/06/2018 19:25:49,7016,17/06/2018 18:05:52,17/06/2018 18:40:57,17/06/2018 18:47:12,17/06/2018 18:51:41,269,17/06/2018 18:52:41,17/06/2018 18:55:26,165,D2.4.50
England  UK,407,Dalston Cross,17/06/2018,17/06/2018 17:15:39,17/06/2018 18:46:19,5440,17/06/2018 17:49:41,17/06/2018 18:23:25,17/06/2018 18:30:21,17/06/2018 18:34:56,275,17/06/2018 18:35:45,17/06/2018 18:38:45,180,D2.4.50
England  UK,408,Waterlooville,17/06/2018,17/06/2018 17:10:25,17/06/2018 18:26:15,4550,17/06/2018 17:31:37,17/06/2018 17:50:45,17/06/2018 17:55:10,17/06/2018 17:59:45,275,17/06/2018 18:00:21,17/06/2018 18:03:11,170,D2.4.50
England  UK,409,Peckham,17/06/2018,17/06/2018 17:47:31,17/06/2018 19:08:08,4837,17/06/2018 18:09:28,17/06/2018 18:28:16,17/06/2018 18:32:21,17/06/2018 18:36:31,250,17/06/2018 18:37:17,17/06/2018 18:39:46,149,D2.4.50
England  UK,410,Durham,17/06/2018,17/06/2018 17:16:47,17/06/2018 18:28:26,4299,17/06/2018 17:50:42,17/06/2018 18:11:04,17/06/2018 18:15:09,17/06/2018 18:19:43,274,17/06/2018 18:20:03,17/06/2018 18:22:46,163,D2.4.50
England  UK,412,Hastings,17/06/2018,17/06/2018 21:34:10,17/06/2018 23:43:41,7771,17/06/2018 21:54:46,17/06/2018 22:49:45,17/06/2018 22:57:31,17/06/2018 23:02:50,319,17/06/2018 23:06:12,17/06/2018 23:11:11,299,D2.4.50
Scotland  UK,413,Alloa,17/06/2018,17/06/2018 17:08:39,17/06/2018 18:22:47,4448,17/06/2018 17:38:30,17/06/2018 17:52:32,17/06/2018 17:56:27,17/06/2018 18:01:06,279,17/06/2018 18:01:24,17/06/2018 18:04:23,179,D2.4.50
England  UK,414,Slough,17/06/2018,17/06/2018 19:34:07,17/06/2018 22:15:59,9712,17/06/2018 19:55:54,17/06/2018 21:26:27,17/06/2018 21:47:34,17/06/2018 21:54:03,389,17/06/2018 21:55:54,17/06/2018 22:01:20,326,D2.4.50
England  UK,416,Salford,17/06/2018,17/06/2018 16:14:17,0,0,17/06/2018 16:35:13,0,17/06/2018 16:38:18,17/06/2018 16:43:02,284,0,0,0,D2.4.50
England  UK,418,Stockport,17/06/2018,17/06/2018 17:37:11,17/06/2018 19:55:43,8312,17/06/2018 18:24:46,17/06/2018 18:57:00,17/06/2018 19:05:56,17/06/2018 19:10:50,294,17/06/2018 19:13:33,17/06/2018 19:16:40,187,D2.4.50
